lbp3,lbp4,lbp5,lbp6,lbp7,lbp8,lbp9,lbp10,lbp11,lbp12,lbp13,lbp14,Class
13595,6526,9030,3602,7609,3540,5794,5173,6087,7818,7665,11070,6
13484,6779,9086,3738,7320,3736,5779,5088,5911,7179,7260,10607,6
13571,6685,8985,3605,7274,3453,5550,4991,5786,7535,7769,10484,6
13034,6594,9375,3704,7793,3712,6032,5207,6110,7519,7628,10855,6
12283,5940,9347,3124,8830,3443,7009,5426,6755,8602,8029,13270,6
11352,5302,9364,2972,9749,3272,7890,5699,7685,9529,9129,14833,6
13002,6227,9028,3418,7991,3504,6193,5163,6310,7876,7785,11255,6
11785,5412,9388,3112,9411,3302,7587,5596,7282,9277,9165,14268,6
12269,5766,9552,3243,9052,3543,7276,5622,7076,8949,8516,13451,6
12716,6135,9112,3290,8259,3492,6314,5293,6271,7886,7089,11310,6
12866,6116,9537,3385,8724,3548,6587,5218,6329,7801,7201,11547,6
11447,5251,9316,2911,9383,3393,7612,5638,7455,9269,9160,13991,6
12604,6123,9545,3357,9120,3698,7120,5824,6945,8394,7898,12543,6
12483,6211,9448,3395,8781,3669,6793,5318,6392,8025,6761,10955,6
13000,6115,9212,3337,8291,3546,6620,5672,6744,8639,8628,12412,6
11464,5375,9317,3080,9817,3424,8122,5848,8025,9748,9753,14957,6
12603,6033,9405,3476,8880,3851,6860,5732,6998,9066,8942,13319,6
12239,5849,9519,3231,8899,3551,6994,5533,7109,8944,9162,13016,6
12393,6017,9531,3366,8883,3630,7223,5843,7077,8932,8778,13052,6
12774,6158,9379,3446,8491,3774,6714,5657,6929,8482,8250,12067,6
11672,5258,9131,2855,9625,3212,7898,5560,7419,9363,9612,15022,6
11585,5347,9183,2769,9348,3107,7348,5193,6889,8967,8545,13769,6
10944,4909,9161,2805,10085,3174,8199,5595,7972,10291,10201,16107,6
12411,5923,9355,3395,8661,3729,6784,5478,6727,8704,8228,12400,6
12214,5793,9048,3184,8431,3291,6506,5255,6588,8480,8355,12102,6
11538,5090,8826,2677,9065,3021,7399,5244,7052,9004,8771,13562,6
12970,6470,9464,3515,8312,3716,6235,5388,6251,7971,7806,11042,6
12376,5893,9585,3332,9217,3594,7185,5436,6625,8464,7784,12509,6
12208,5553,9302,2941,8898,3126,6989,5115,6777,8887,8596,13155,6
12548,6021,9273,3192,8453,3377,6579,5455,6628,8115,7917,11648,6
12203,5562,9703,3119,9339,3396,7086,5591,6871,9004,8983,13397,6
12284,5827,9150,3094,8488,3510,6772,5520,6687,8635,8278,12246,6
11919,5466,9123,2874,9240,3256,7469,5514,7531,9223,9011,13774,6
13296,6734,9180,3737,7746,3800,6211,5303,6489,7973,8204,10980,6
13411,6766,9505,3881,7772,3884,6172,5504,6320,7872,7638,10890,6
13279,6906,9097,3879,7718,3769,6030,5406,6153,7896,7912,10708,6
13596,6743,9236,3601,7759,3745,6096,5114,6297,7851,7867,10561,6
11999,5739,9410,2970,8887,3321,7194,5392,6731,8779,8503,12919,6
12635,6140,9132,3467,8309,3585,6505,5323,6433,8052,7715,11504,6
12811,6060,9145,3168,8266,3664,6615,5237,6628,8454,8202,11908,6
13658,7067,8824,3853,7231,3716,5598,5208,5780,7208,7079,9883,6
13283,6778,9475,3912,7815,3882,6189,5377,6260,7534,7624,10604,6
13594,6802,9111,3782,7610,3806,5895,5193,5947,7718,7705,10591,6
12758,6296,9508,3421,8475,3649,6708,5560,6602,8230,8049,11745,6
13381,6922,9490,3858,8144,3917,6313,5388,6206,7909,7670,10568,6
12761,5804,9297,3013,8733,3297,6628,5160,6539,8296,8004,12220,6
13377,6825,9276,3628,7914,3755,6191,5385,6095,7644,7084,10600,6
13399,6713,9305,3762,7848,3830,6204,5321,6140,7501,7317,10382,6
13228,6883,9446,3755,8007,3794,6215,5391,6314,7830,7710,10985,6
12521,5898,9358,3349,8681,3731,7006,5850,6761,8582,7977,12321,6
13213,6928,9366,3800,7773,3724,6201,5539,6332,7854,7469,10793,6
12926,6530,9441,3767,8195,3921,6492,5632,6600,7888,7871,11029,6
13284,6869,9538,3831,8077,3958,6292,5540,6311,7594,7584,10839,6
13273,6830,9289,4037,7934,3981,6274,5631,6498,7772,7643,10896,6
13596,6795,8882,3660,7758,3752,6048,5207,6200,7674,7462,10699,6
13572,6995,9025,3839,7451,3900,5923,5497,6141,7664,7440,10237,6
13632,7063,9036,3794,7505,3774,5816,5056,5833,7101,6920,10017,6
13013,6467,9469,3424,8424,3596,6332,5261,6330,7806,7586,11318,6
13234,6771,9356,3835,8198,3776,6224,5335,6176,7490,7178,10567,6
12580,6034,9754,3375,9024,3675,7160,5712,6781,8635,7854,12122,6
12243,5977,9270,3101,8753,3447,6970,5291,6631,8625,7978,12448,6
13458,6439,8928,3571,7619,3665,5972,5271,6168,7753,7232,10504,6
13338,6819,8941,3709,7439,3749,5754,5305,5884,7629,7356,10324,6
13085,6104,9385,3276,8386,3498,6264,5243,6065,8015,7597,11572,6
13142,6770,9227,3748,8089,3850,6207,5351,6324,8087,7899,11127,6
12770,6231,9167,3306,8226,3503,6569,5502,6867,8347,8456,12131,6
12772,6211,9529,3544,8727,3730,6846,5595,6780,8554,8467,12113,6
12306,5967,9082,3236,8654,3512,6701,5523,6964,8489,8389,12329,6
13138,6179,9279,3413,8211,3578,6319,5206,6348,7867,7850,11174,6
12980,6582,9349,3562,8319,3920,6563,5634,6901,8658,8329,11961,6
12206,5923,9820,3348,9030,3631,6924,5656,6927,8764,8349,13045,6
12341,6006,9415,3394,9114,3757,7166,5864,7089,9261,8541,13048,6
12658,6045,9404,3430,8607,3577,6805,5593,6799,8483,8516,12437,6
13016,6413,9110,3676,7936,3871,6286,5497,6278,7909,7113,10540,6
12993,6448,9148,3466,7797,3395,6133,5136,5893,7517,6972,10896,6
12853,6236,9709,3656,8446,3718,6646,5503,6387,8144,7190,11659,6
13013,6251,9178,3433,8318,3592,6493,5296,6279,8016,7452,11512,6
12853,6265,9355,3709,8648,3847,6738,5708,6806,8577,8389,12132,6
11625,5094,8948,2809,9177,3018,7349,5350,7122,8817,9049,14131,6
13231,6403,9322,3522,7866,3762,6224,5367,6382,7815,7453,10822,6
11755,5463,9239,3005,9235,3376,7334,5567,7174,9082,8993,13571,6
12673,6254,9616,3319,8540,3474,6602,5292,6325,8192,8040,11989,6
13030,6463,9102,3668,7860,3612,6123,5303,6022,7613,7066,10311,6
12373,6121,9649,3404,9034,3474,6742,5361,6742,8612,8254,12562,6
12661,6286,9556,3529,8626,3593,6434,5349,6240,7922,7370,11203,6
12449,5633,9583,2995,8939,3207,6915,5149,6634,8410,8333,12985,6
13039,6302,9311,3539,8480,3673,6603,5319,6433,8126,7775,11595,6
12718,6355,9480,3435,8589,3664,6622,5442,6432,8270,8079,11464,6
12690,6039,9617,3361,8732,3615,6753,5390,6856,8412,8257,12174,6
13148,6447,9423,3563,8331,3579,6364,5293,6243,8091,7812,11363,6
13310,6934,9447,4072,8018,4094,6279,5773,6595,8158,8434,11292,6
12050,5931,9403,3387,9133,3761,7438,5904,7165,9377,9172,13255,6
12530,5957,9180,3315,8458,3477,6775,5385,6585,8388,8290,12285,6
14012,7694,8976,4369,6837,4166,5436,5274,5616,6997,6852,9258,6
12595,6028,9150,3160,8725,3545,6930,5519,6769,8463,8034,12619,6
12933,6375,9121,3478,8081,3664,6420,5347,6218,7976,7598,11177,6
12728,5951,9199,3179,8678,3414,6787,5237,6655,8340,7989,12169,6
12706,6012,9236,3219,8650,3464,6846,5639,6644,8469,8033,12324,6
12675,6324,9351,3509,8536,3679,6829,5593,6817,8616,8505,12436,6
12689,6222,9537,3556,8323,3696,6611,5445,6476,8274,8217,11642,6
12799,6095,9442,3423,8642,3767,6713,5516,6645,8094,7791,11442,6
12606,6039,9403,3294,8535,3507,6595,5244,6601,8096,7946,11909,6
13362,6681,9045,3798,8175,3843,6243,5231,5914,7441,6654,10176,6
11678,5268,9108,2704,9217,3155,7313,5544,7313,9481,9409,15126,6
13695,6700,9074,3611,7788,3597,6081,5067,6007,7350,7079,10142,6
13460,7139,9172,4017,7779,3957,6092,5161,5818,7309,6818,9984,6
12984,6397,9344,3350,8030,3526,6469,5258,6192,7922,7441,11402,6
12767,6468,9566,3555,8353,3795,6469,5517,6390,8155,7549,11178,6
13186,6371,9430,3471,7942,3518,6267,5079,6208,7740,7566,11152,6
11994,5868,9589,3252,9347,3635,7422,5729,7318,9581,9466,14210,6
12779,6061,9263,3510,8335,3581,6514,5349,6544,8193,7929,11837,6
12640,6115,9295,3234,8429,3537,6652,5547,6521,8386,8308,12522,6
13204,6760,9457,3793,8187,3839,6164,5401,6404,8297,8243,11538,6
12141,5983,9593,3356,9193,3406,7351,5534,6973,8465,7736,12940,6
12640,6419,9625,3565,8748,3878,6885,5740,6765,8420,8000,11991,6
13019,6361,9076,3497,8070,3707,6475,5414,6651,8135,8353,11716,6
13061,6729,9239,3629,8212,3801,6299,5304,6164,7884,7642,11052,6
12651,6197,9383,3405,8199,3613,6556,5315,6404,8309,8233,11995,6
12737,6157,9519,3476,8925,3626,7000,5636,7059,8896,8398,12417,6
12695,6098,9439,3435,8585,3828,6864,5786,7249,9100,9223,13765,6
13531,7349,9240,4172,7503,4079,6065,5621,6193,7751,7364,10588,6
13310,6652,9249,3693,8027,3820,6241,5349,6509,7889,7615,10976,6
13449,6922,9254,3937,7904,3982,6083,5688,6157,7753,7492,10634,6
13453,6931,9347,3981,7969,3952,6213,5397,6284,7528,7166,10341,6
12500,6147,9681,3364,8750,3681,6931,5531,6568,8142,7952,11800,6
13540,7024,9472,4051,7738,4071,6135,5472,6132,7568,7154,10392,6
13105,6937,9248,4020,8247,4209,6521,5704,6512,8289,8141,10905,6
13314,6987,9282,3824,8032,4066,6443,5772,6709,8190,7981,11022,6
13172,6981,9463,3929,8020,4196,6428,5559,6650,8157,8169,11392,6
13150,6976,9441,3945,8295,4209,6442,5790,6487,8147,7692,11255,6
13151,6769,9829,3925,8635,3887,6585,5614,6428,8081,7786,11210,6
13351,6946,9240,4002,7816,4118,6241,5547,6075,7678,7289,10602,6
13327,6891,9396,3881,7765,3864,6059,5264,6158,7608,7323,10381,6
13165,6962,9359,4063,7932,4134,6294,5714,6575,8083,8062,11025,6
13275,6900,9234,3790,7801,3985,6310,5646,6568,8496,8470,11727,6
12462,5868,9639,3164,9043,3360,6863,5157,6717,8495,8377,12648,6
13683,7172,9225,3907,7718,3796,5746,5313,5908,7438,7588,10531,6
13597,6885,9257,3958,7608,3960,5930,5262,6093,7779,7800,10834,6
13746,7445,8999,3906,7282,3780,5573,5012,5552,7019,6894,9729,6
13598,6981,9193,3933,7805,3825,6064,5401,6243,7797,7673,10685,6
13446,6835,9424,3805,8185,3797,6193,5404,6144,7814,7577,11271,6
13223,6772,9406,3829,8035,3834,6322,5346,6304,7969,8354,11707,6
13485,7124,9426,4027,8078,3984,6122,5342,5953,7246,6904,10391,6
13536,6823,9225,3904,7837,3965,6161,5393,6267,7786,7844,11040,6
13725,7310,8987,4119,7302,3807,5368,4888,5376,7101,6830,9702,6
13730,6921,9384,3849,7775,3891,6051,5284,6149,7574,7023,10351,6
13041,6422,9108,3504,8020,3732,6297,5393,6325,7881,7241,10901,6
13327,7105,9288,4141,7840,4093,5951,5353,5957,7427,6980,10107,6
14044,7428,8900,3962,6868,3852,5294,4782,5188,6432,6447,8893,6
13299,6856,9416,3878,8229,3871,6449,5488,6230,7973,7219,10653,6
13645,7112,8799,3859,7105,3886,5527,5062,5813,7375,7329,9816,6
13290,6975,9771,3943,8265,3970,6230,5530,6279,8061,7850,11243,6
13179,6898,9168,3928,7776,3958,6110,5463,6320,7808,7732,10993,6
13740,7222,9177,4106,7406,3976,5798,5255,6213,7814,7759,10407,6
12547,6243,9436,3596,8642,3638,6765,5445,6750,8383,8146,12125,6
12181,5901,9562,3471,9343,3917,7601,5989,7389,9074,8300,13201,6
11424,5006,9039,2691,9696,3211,7856,5856,7675,9835,9732,14791,6
13327,6823,9206,3754,7992,4045,6243,5636,6593,8167,7991,11244,6
11356,5219,9420,3097,9475,3653,7941,6556,8498,11096,11963,17431,6
11793,5623,9124,3094,9515,3513,7621,5906,7416,9721,9601,14536,6
11449,5221,9149,2802,9463,3141,7802,5461,7708,9914,9256,14953,6
11941,5524,9409,3031,9255,3432,7360,5858,7477,9653,8972,14092,6
12228,5760,9252,3294,9137,3571,7226,5556,6870,8892,8006,12565,6
12553,5877,9403,3182,8783,3601,7075,5837,7258,8996,9021,13025,6
12466,5901,9644,3410,9043,3455,6898,5604,6941,8956,8967,12945,6
12734,5805,9326,3056,8791,3393,6645,5304,6580,8471,8138,12164,6
12323,6103,9651,3565,9210,3861,7203,5815,7062,8845,8248,12830,6
11902,5447,9407,2839,9418,3036,7340,5534,7116,8972,8780,13947,6
11617,5296,9301,2782,9637,3122,7629,5679,7563,9382,9289,14588,6
12385,5493,9278,3022,9287,3504,7375,5693,7454,9746,9214,13709,6
12296,5839,9474,3367,9201,3776,7537,5986,7573,9571,9605,14101,6
11968,5694,9619,3254,9375,3516,7466,5653,7549,9343,9049,13955,6
12710,5843,9126,3149,8656,3395,6836,5162,6567,8411,8736,12692,6
12971,6661,9322,3715,8111,3842,6439,5510,6488,7930,7388,10949,6
13365,6847,9044,3748,7559,3779,5976,5101,6239,7540,7249,10239,6
13267,6573,9446,3764,8476,3818,6675,5498,6589,8140,7645,11017,6
12629,6039,9355,3226,8938,3655,6833,5614,6924,8570,8539,12335,6
12200,5817,9557,3261,9273,3661,7617,5848,7304,9101,8384,13261,6
12763,6308,9324,3405,8442,3599,6596,5487,6754,8105,7634,11618,6
13144,6639,9479,3853,8264,4020,6511,5542,6746,8236,8599,11690,6
12959,6406,9532,3687,8552,3904,6694,5625,6951,8560,8814,12280,6
13267,6836,9362,3849,7971,3915,6548,5576,6741,8450,8478,11611,6
13282,6585,9235,3921,8309,3969,6518,5655,6808,8383,7996,11536,6
13219,6772,9264,3691,8336,3853,6427,5495,6485,8201,7796,11284,6
13216,6756,9349,3866,8250,4014,6340,5673,6673,8539,8138,11475,6
12964,6387,9541,3618,8544,4065,6816,5739,7033,8396,8519,12014,6
12977,6427,9507,3704,8377,3877,6689,5734,6881,8415,8173,12019,6
13063,6553,9568,3518,8287,3898,6767,5756,6882,8358,8352,11692,6
11940,5564,9369,3164,9299,3581,7520,5683,7323,9213,8262,13735,6
12008,5507,9171,2955,9138,3417,7322,5516,7212,8893,8777,13470,6
12229,5983,9589,3567,8966,4119,7352,6214,7337,9598,9370,13427,6
12782,6475,9545,3803,8817,4137,6950,5937,7131,9248,8743,12900,6
13173,6425,9599,3791,8640,4026,6670,5867,6566,8189,8063,11862,6
12673,6345,9520,3717,8896,4069,7208,5999,7091,8809,8251,12122,6
11270,5321,9564,3067,9832,3641,7972,6190,7818,10285,10209,15829,6
12743,6397,9543,3729,9042,4218,7470,6265,7329,9320,9390,13735,6
12487,6209,9851,3717,8880,3939,7200,5850,7160,8786,8728,13080,6
12604,6014,9529,3518,9038,3874,7033,5927,7241,8999,8621,12780,6
13009,6563,9440,3820,8231,3775,6379,5482,6389,7888,7699,11346,6
12172,5782,9431,3129,8951,3582,7259,5642,7204,9168,8901,13360,6
12944,6649,9289,3728,8177,3961,6619,5515,6471,8072,7738,11252,6
13485,7039,9292,3997,7932,4087,6251,5692,6467,7942,8364,11471,6
13425,6934,9392,3991,7941,3944,6271,5589,6407,7918,7656,10928,6
11101,5068,9433,2892,10162,3223,8151,5950,7870,9902,10247,16228,6
12694,6050,9352,3300,8559,3494,6696,5479,6483,8013,7521,11479,6
12092,5488,9514,3050,9222,3464,7309,5559,6991,8960,8826,13653,6
12683,6202,9607,3659,8885,3842,6936,5715,6755,8509,7882,11792,6
13153,6991,9913,4250,8603,4465,6963,6289,7212,9250,8847,12347,6
11752,5785,10073,3248,9991,3692,7944,6288,8076,10159,9972,15752,6
13367,7149,9965,4290,8648,4413,6779,5683,6452,8155,7742,11590,6
11980,5699,9320,3079,8971,3662,7303,5618,7290,9349,9016,13718,6
12430,6157,9687,3705,9422,4043,7591,6072,7495,9563,9252,14262,6
13432,7200,9721,4372,8501,4491,6814,6261,6980,8821,8600,11989,6
12272,6001,9834,3447,9708,3810,7814,6282,7855,9813,9659,14560,6
13193,7154,9725,4541,8470,4610,6862,6284,7160,9286,8925,12622,6
12175,6192,9926,3645,9585,3982,7818,6193,7817,9946,9891,14834,6
13455,7396,10095,4531,8554,4578,6660,6225,7086,8662,8513,12067,6
12449,6542,10008,3844,9506,4325,7568,6284,7368,9271,8707,13223,6
12903,7161,9949,4217,8400,4517,6839,6303,7239,9035,8954,12418,6
13564,6918,9965,4193,8553,4182,6573,5880,6783,8634,8240,11820,6
13059,6994,10000,4034,8559,4378,6592,5865,6567,8518,8092,11885,6
12438,5845,9312,3236,8775,3541,6929,5527,6788,8719,8219,12270,6
13327,7106,9733,4172,8702,4124,6794,5779,6847,8643,8303,12185,6
13402,7308,9689,4397,8496,4381,6654,5890,6734,8680,8093,11516,6
13255,6973,9858,4181,8718,4336,6671,5832,6868,8525,8131,11762,6
13471,7355,9904,4165,8557,4415,6569,5806,6745,8263,8136,11632,6
12950,7020,9913,3992,8832,4339,7024,6148,6974,8775,8318,12219,6
13616,7391,9751,4346,8060,4325,6247,5657,6349,8204,7755,11009,6
12993,7021,9774,4132,8742,4285,6689,5943,6907,8677,8567,11941,6
13504,7290,9793,4395,8241,4207,6547,5756,6436,8323,8029,11267,6
12286,5979,10133,3348,9785,3784,7696,6185,7613,9834,9358,14633,6
13448,7454,9864,4324,8230,4394,6454,6025,6719,8487,8282,11743,6
12365,5815,9488,3099,9016,3312,6848,5395,6785,8637,8728,12859,6
13399,7129,9711,4145,8451,4244,6575,5795,6894,8482,8408,11840,6
13346,7310,9945,4462,8301,4484,6518,5821,6687,8364,7969,11066,6
13234,7200,9812,4309,8653,4274,6739,5926,6756,8548,8223,11594,6
13093,7093,9973,4399,8642,4387,6737,6273,6967,9057,8947,12218,6
11227,5478,9920,3199,10303,3804,8599,6500,8479,11153,11194,16698,6
13474,7125,9950,4186,8445,4412,6550,5847,6758,8556,7891,11331,6
13146,7084,9766,4058,8574,4257,6759,5991,6813,8814,8689,12243,6
11571,5436,9190,3017,9510,3548,7789,5987,7992,10046,9689,14958,6
12319,6141,9562,3654,8917,3934,7248,6048,7556,9843,9973,13989,6
12225,6102,9400,3492,8550,3766,6818,5604,7146,9105,9372,13501,6
12035,5796,9797,3602,9474,4233,7766,6675,8237,10771,10811,15253,6
11424,5325,9402,2788,9467,3134,7559,5488,7346,9416,8892,15147,6
12424,5870,9317,3274,8617,3397,6902,5647,6967,8970,7875,13169,6
12453,5713,9471,3158,8582,3169,6649,5158,6582,8711,8445,12921,6
12014,5463,9475,2796,9172,3278,7244,5402,7120,9383,9367,14426,6
12114,5722,9454,2991,8987,3296,7164,5277,7107,9001,8467,13355,6
11977,5635,9457,3035,9040,3315,6993,5445,7002,9081,8387,13817,6
8316,3582,8075,1959,10207,2587,9162,5834,9111,12244,12844,23218,6
11333,5377,9465,2932,9704,3438,7998,5661,7471,9854,8636,15093,6
11365,5329,9183,3020,9841,3478,7976,5954,7923,10158,9568,15497,6
12523,5958,9174,3075,8335,3545,6664,5619,6812,8754,8212,12777,6
11697,5438,9767,2958,9436,3472,7531,5844,7487,9787,9512,15417,6
12679,6163,9396,3489,8496,3856,6968,5725,7048,8992,8558,12903,6
11066,5102,9638,2845,9821,3294,8023,5883,7871,10098,10035,15979,6
11344,5166,9524,2691,9508,3221,7725,5697,7571,10093,9506,15695,6
11685,5348,9581,2858,9175,3256,7100,5309,6986,9243,9036,14400,6
12013,5654,9368,2968,8998,3338,7185,5571,7154,8868,8817,13685,6
12853,6197,9555,3513,8472,3795,6720,5613,6800,8778,8336,12699,6
12552,6025,9554,3449,8585,3422,6589,5339,6704,8703,8547,12824,6
12279,5664,9531,2993,8645,3323,6730,5246,6787,8920,8650,13170,6
10690,4698,9410,2657,10375,3109,8398,5601,8087,10603,9679,17675,6
11985,5691,9446,2979,8931,3361,7206,5524,7255,9547,8821,14373,6
12313,5580,9720,3073,9052,3366,7021,5383,7075,8723,8662,13913,6
12116,5993,9529,3191,8938,3536,7115,5742,7420,9724,9504,14156,6
12099,5429,9428,2964,9202,3334,7321,5414,7029,8708,8679,14092,6
12139,5661,9692,3255,9211,3703,7372,5915,7489,9757,8910,14334,6
10174,4113,8727,2022,9314,2629,7806,5469,8073,11087,12899,20286,6
12456,6084,9390,3353,8594,3501,6676,5484,6522,8512,7856,12663,6
12683,5784,9322,3088,8661,3186,6503,5272,6467,8207,8226,12284,6
11861,5498,9273,3099,9086,3408,7432,5674,7681,9892,9632,15046,6
12353,5995,9573,3185,8897,3408,6807,5523,6778,8819,8878,13703,6
12477,6141,9542,3454,8820,3770,7160,5659,7042,8910,7949,13051,6
12552,5738,9299,3148,8323,3414,6660,5480,6862,8787,8253,12704,6
12148,5673,9702,3057,9129,3222,7203,5369,6940,8791,8408,13778,6
12710,6006,9248,3490,8477,3607,6785,5641,6909,8830,8456,12719,6
12544,6026,9292,3337,8782,3572,6883,5645,6857,8882,8711,13178,6
12935,5884,9419,3131,8419,3434,6443,5252,6423,8183,7393,11962,6
12983,6048,9374,3311,8202,3336,6191,5044,6240,8079,8181,12313,6
12422,5794,9326,3116,9143,3480,7059,5548,6973,9261,8565,13331,6
12359,5863,9501,3080,8868,3274,6888,5294,6866,8649,8218,13053,6
12454,5672,9313,3219,8640,3470,6827,5406,6769,8712,8426,12688,6
12580,5766,9568,3078,8745,3192,6610,5240,6517,8342,8105,12411,6
11474,5289,9369,3007,9509,3363,7678,5688,7605,9812,9687,15234,6
12081,5483,9467,2873,8919,3126,7056,5273,6945,8898,8132,13519,6
12861,5877,9416,3194,8389,3404,6517,5083,6401,8042,7716,12309,6
12573,5866,9600,3206,8405,3512,6700,5473,6878,8585,8130,12547,6
12883,5962,9433,3304,8440,3553,6547,5225,6553,8303,8069,12136,6
11761,5402,9506,3048,9523,3416,7734,5667,7752,10269,10058,15641,6
9508,3910,8431,1949,9738,2443,8395,5697,8553,11644,13321,20783,6
11925,5364,9602,2796,9604,3062,7395,5327,7074,9010,8701,14711,6
11770,5507,9506,2982,8995,3192,6892,5367,6908,9166,9011,14107,6
10863,4836,9202,2359,9802,2914,7924,5549,7658,10299,10478,17192,6
13045,6237,9524,3366,8529,3537,6677,5460,6676,8178,7711,11885,6
11931,5719,9507,3288,9023,3673,7534,5956,7687,9946,9447,14666,6
12319,5813,9378,3028,9115,3234,7087,5210,6676,8319,7925,12970,6
12745,6203,9108,3358,8053,3343,6280,5248,6241,7979,7461,11973,6
12949,6240,9197,3342,7857,3456,6079,5188,6367,7955,7784,11731,6
12729,6017,9193,3230,7936,3353,6220,4993,6085,7940,7548,11743,6
12393,5858,9329,2895,8595,3142,6555,5148,6582,8590,8679,13532,6
10051,4169,8996,1856,10118,2473,8164,5435,8027,10561,11145,19857,6
12902,6140,9402,3134,8137,3304,6369,5115,6253,7769,7526,11607,6
12789,5884,9439,3214,8410,3287,6447,5057,6247,8385,8236,13129,6
12784,5890,9291,3151,8428,3179,6729,5348,6752,8596,8387,13605,6
12642,5988,9240,3207,8193,3181,6367,5077,6160,7830,7812,12126,6
11301,5248,9558,2983,9917,3425,8105,5907,7891,10325,10046,15841,6
12028,5606,9454,3065,8850,3370,7234,5786,7382,9487,8958,14146,6
11026,4985,9430,2735,9840,3161,7936,5557,7756,10111,10155,16893,6
12827,6183,9380,3323,8183,3504,6490,5295,6443,7888,7539,11830,6
12596,5747,9263,2999,8208,3077,6427,4891,6421,8140,8070,12801,6
12472,5986,9407,3229,8264,3529,6536,5560,6966,8789,8490,12872,6
12495,5882,9437,2990,8570,3221,6583,5198,6729,8476,8761,13183,6
12155,5441,9227,2802,8898,3180,6865,5158,6770,8762,8778,14209,6
12424,5957,9483,3051,8768,3270,6860,5225,6620,8661,8256,13214,6
12392,5763,9105,3182,8585,3322,6657,5497,6817,8703,8432,13257,6
11864,5273,9214,2807,9091,3065,7211,5322,7409,9170,9233,14795,6
11749,5412,9458,3080,9106,3289,7260,5382,7012,9393,9285,14320,6
12291,5524,9384,3014,8887,3366,7028,5657,7284,9280,8820,13770,6
13259,6212,9359,3352,7769,3311,5851,4960,6107,7985,8387,12082,6
12160,5736,9590,3141,9115,3478,7160,5665,7228,9089,8696,14284,6
12648,5942,9555,3168,8794,3471,6828,5535,6790,8612,8505,13117,6
12822,6131,9479,3357,8501,3731,6693,5705,6922,8749,8665,12779,6
12574,5826,9232,3197,8651,3436,6789,5272,6747,8658,8502,13000,6
12424,6000,9233,3374,8488,3707,6728,5785,7019,9088,9117,13114,6
12587,5791,9289,3279,8223,3569,6557,5621,6869,8779,8977,12813,6
12766,5888,9394,3097,8404,3344,6619,5200,6677,8582,8231,12621,6
12981,5995,9248,3095,8206,3384,6195,5068,6376,7952,7877,11951,6
12079,5579,9420,2927,8886,3265,7047,5321,6823,8738,8139,13264,6
13176,6412,9573,3649,8361,3639,6584,5291,6528,8334,8219,12013,5
13058,6310,9300,3561,8044,3586,6451,5117,6035,7473,6847,10530,5
12883,6465,9709,3642,8688,3971,6875,5964,6981,8598,8453,11990,5
11934,5477,9513,3069,9543,3479,7413,5970,7573,9653,9437,14339,5
12769,6128,9472,3407,8395,3686,6633,5565,6922,9040,8685,12623,5
12014,5677,9372,3102,9165,3626,7515,6085,7711,9725,9540,14104,5
11965,5663,9573,3086,9022,3388,7040,5749,7385,9175,10140,14578,5
12443,5834,9758,3181,9342,3513,7417,5753,7158,8908,8723,13695,5
12135,5692,9480,3099,9455,3649,7496,5832,7685,9718,9634,14499,5
12888,6389,9511,3665,8195,3755,6544,5480,6505,8388,8374,11961,5
13226,6628,9187,3727,7816,3822,6286,5684,6344,7914,7723,11240,5
13071,6508,9484,3682,8142,3989,6467,5708,6745,8586,8381,12116,5
12977,6504,9723,3708,8782,3896,6679,5622,6841,8694,8319,12515,5
12827,6644,10200,4200,8965,4260,7024,6066,7055,8576,8040,11906,5
13433,7249,9494,4373,7925,4444,6074,5939,6769,8431,7697,10927,5
13462,7393,9640,4338,7790,4415,6208,5817,6485,8063,7502,10768,5
13183,6760,9906,4059,8607,4343,6757,6072,7220,8896,8434,12357,5
13030,6326,9576,3689,8478,3896,6590,5595,6601,8545,7950,12056,5
12862,6274,9872,3537,8662,3922,6676,5845,6808,8554,8106,12153,5
11262,5343,9581,3184,9910,3768,8383,6384,8237,10586,9988,15870,5
12507,6028,9463,3296,8924,3599,7049,5690,6907,8954,8622,13284,5
12736,6394,9356,3527,8291,3682,6622,5571,6626,8495,7991,12091,5
13198,6480,9026,3596,7826,3609,6141,5098,6173,7682,7542,10861,5
13422,6675,9343,3720,7739,4017,6018,5359,5864,7470,7170,10172,5
13173,6523,9272,3550,7983,3758,6324,5408,6945,8928,9323,12520,5
13350,6464,9114,3612,7835,3789,6329,5593,6454,8122,7944,11342,5
12970,6534,9405,3682,7965,3846,6247,5547,6595,8178,7819,11320,5
12923,6546,9267,3730,8016,3942,6287,5555,6366,7656,7503,10883,5
13040,6470,9135,3554,8077,3779,6327,5377,6394,8078,7496,11453,5
13067,6466,9224,3572,7906,3742,6098,5469,6256,8169,7506,11417,5
12968,6423,9513,3501,8249,3859,6369,5684,6818,8763,8573,12039,5
12446,5872,9414,3615,9019,3852,7450,6196,7830,9770,9910,13927,5
12421,6285,9556,3824,8898,4342,7254,6581,8050,9960,10588,13874,5
11487,5152,9230,2769,9465,3243,7619,5794,7700,9795,10106,15079,5
11574,5370,9291,3056,9219,3611,7444,5888,7616,9869,9771,14329,5
12975,6004,9252,3356,8044,3500,6319,5287,6670,8522,9591,12914,5
